,Sensirion T (deg C),Sensirion Vol. flow (ln/min)
2024-08-19 09:49:49.893864,25.72,0.000847358769555891
2024-08-19 09:49:49.898744,25.705,-0.002965755693445618
2024-08-19 09:49:49.908744,25.685,0.0004236793847779455
2024-08-19 09:49:49.918744,25.62,-0.001694717539111782
2024-08-19 09:49:49.930029,25.65,-0.0004236793847779455
2024-08-19 09:49:49.940029,25.72,-0.002965755693445618
2024-08-19 09:49:49.950029,25.66,0.0
2024-08-19 09:49:49.960739,25.665,0.0012710381543338362
2024-08-19 09:49:49.970739,25.655,-0.0004236793847779455
2024-08-19 09:49:49.980739,25.635,-0.0025420763086676725
2024-08-19 09:49:49.990177,25.66,-0.0004236793847779455
2024-08-19 09:49:50.000177,25.635,0.0021183969238897276
2024-08-19 09:49:50.010177,25.61,-0.002965755693445618
2024-08-19 09:49:50.023408,25.645,0.0038131144630015094
2024-08-19 09:49:50.033408,25.695,-0.0021183969238897276
2024-08-19 09:49:50.043408,25.595,0.0021183969238897276
2024-08-19 09:49:50.054106,25.69,-0.0004236793847779455
2024-08-19 09:49:50.064106,25.62,-0.001694717539111782
2024-08-19 09:49:50.074106,25.65,0.0
2024-08-19 09:49:50.078611,25.66,-0.0004236793847779455
2024-08-19 09:49:50.088611,25.635,0.0012710381543338362
2024-08-19 09:49:50.098611,25.67,-0.004236793847779455
2024-08-19 09:49:50.108611,25.62,0.0021183969238897276
2024-08-19 09:49:50.119610,25.705,0.000847358769555891
2024-08-19 09:49:50.129610,25.615,0.000847358769555891
2024-08-19 09:49:50.139610,25.665,-0.0025420763086676725
2024-08-19 09:49:50.146642,25.61,-0.001694717539111782
2024-08-19 09:49:50.156642,25.7,-0.000847358769555891
2024-08-19 09:49:50.166642,25.72,-0.0012710381543338362
2024-08-19 09:49:50.178217,25.595,0.0004236793847779455
2024-08-19 09:49:50.188217,25.665,0.0012710381543338362
2024-08-19 09:49:50.198217,25.7,-0.005931511386891236
2024-08-19 09:49:50.210020,25.655,0.0021183969238897276
2024-08-19 09:49:50.220020,25.675,0.0025420763086676725
2024-08-19 09:49:50.230020,25.65,-0.002965755693445618
2024-08-19 09:49:50.240050,25.66,0.000847358769555891
2024-08-19 09:49:50.250050,25.665,-0.0012710381543338362
2024-08-19 09:49:50.260050,25.68,0.000847358769555891
2024-08-19 09:49:50.272006,25.73,-0.000847358769555891
2024-08-19 09:49:50.282006,25.645,0.0004236793847779455
2024-08-19 09:49:50.292006,25.7,0.0012710381543338362
2024-08-19 09:49:50.298445,25.675,-0.001694717539111782
2024-08-19 09:49:50.308445,25.68,-0.0004236793847779455
2024-08-19 09:49:50.318445,25.655,-0.0012710381543338362
2024-08-19 09:49:50.328445,25.595,-0.0004236793847779455
2024-08-19 09:49:50.336084,25.66,-0.002965755693445618
2024-08-19 09:49:50.346084,25.68,0.0012710381543338362
2024-08-19 09:49:50.356084,25.62,-0.0004236793847779455
2024-08-19 09:49:50.363603,25.73,-0.001694717539111782
2024-08-19 09:49:50.373603,25.645,-0.0004236793847779455
2024-08-19 09:49:50.383603,25.66,0.0012710381543338362
2024-08-19 09:49:50.393517,25.655,-0.0012710381543338362
2024-08-19 09:49:50.403517,25.64,-0.0012710381543338362
2024-08-19 09:49:50.413517,25.695,0.000847358769555891
2024-08-19 09:49:50.425920,25.635,-0.0025420763086676725
2024-08-19 09:49:50.435920,25.72,0.000847358769555891
2024-08-19 09:49:50.445920,25.7,-0.002965755693445618
2024-08-19 09:49:50.459926,25.62,0.0025420763086676725
2024-08-19 09:49:50.469926,25.715,-0.001694717539111782
2024-08-19 09:49:50.479926,25.695,0.0012710381543338362
2024-08-19 09:49:50.490555,25.66,0.0012710381543338362
2024-08-19 09:49:50.500555,25.66,-0.0004236793847779455
2024-08-19 09:49:50.510555,25.62,-0.002965755693445618
2024-08-19 09:49:50.521637,25.63,-0.0004236793847779455
2024-08-19 09:49:50.531637,25.63,-0.001694717539111782
2024-08-19 09:49:50.541637,25.76,0.0004236793847779455
2024-08-19 09:49:50.544640,25.66,0.001694717539111782
2024-08-19 09:49:50.554640,25.68,-0.002965755693445618
2024-08-19 09:49:50.564640,25.695,0.0004236793847779455
2024-08-19 09:49:50.574640,25.665,0.0004236793847779455
2024-08-19 09:49:50.581436,25.705,0.0
2024-08-19 09:49:50.591436,25.69,-0.000847358769555891
2024-08-19 09:49:50.601436,25.67,-0.0025420763086676725
2024-08-19 09:49:50.613776,25.705,0.001694717539111782
2024-08-19 09:49:50.623776,25.72,-0.001694717539111782
2024-08-19 09:49:50.633776,25.615,-0.000847358769555891
2024-08-19 09:49:50.643776,25.715,-0.0012710381543338362
2024-08-19 09:49:50.653776,25.715,-0.001694717539111782
2024-08-19 09:49:50.663776,25.7,-0.004236793847779455
2024-08-19 09:49:50.677915,25.655,0.004236793847779455
2024-08-19 09:49:50.687915,25.705,-0.0025420763086676725
2024-08-19 09:49:50.697915,25.62,0.003389435078223564
2024-08-19 09:49:50.707739,25.63,-0.002965755693445618
2024-08-19 09:49:50.717739,25.665,-0.0012710381543338362
2024-08-19 09:49:50.727739,25.66,0.0012710381543338362
2024-08-19 09:49:50.737855,25.68,-0.0021183969238897276
2024-08-19 09:49:50.747855,25.72,0.000847358769555891
2024-08-19 09:49:50.757855,25.685,-0.0012710381543338362
2024-08-19 09:49:50.763577,25.65,-0.0012710381543338362
2024-08-19 09:49:50.773577,25.65,0.0004236793847779455
2024-08-19 09:49:50.783577,25.65,0.0004236793847779455
2024-08-19 09:49:50.793577,25.67,-0.0021183969238897276
2024-08-19 09:49:50.801332,25.62,0.002965755693445618
2024-08-19 09:49:50.811332,25.705,-0.001694717539111782
2024-08-19 09:49:50.821332,25.66,-0.004236793847779455
2024-08-19 09:49:50.837049,25.7,0.0021183969238897276
2024-08-19 09:49:50.847049,25.66,0.0012710381543338362
2024-08-19 09:49:50.857049,25.635,0.0012710381543338362
2024-08-19 09:49:50.865826,25.65,-0.0025420763086676725
2024-08-19 09:49:50.875826,25.64,-0.001694717539111782
2024-08-19 09:49:50.885826,25.665,0.000847358769555891
2024-08-19 09:49:50.893728,25.66,0.0004236793847779455
2024-08-19 09:49:50.903728,25.655,0.0012710381543338362
2024-08-19 09:49:50.913728,25.64,-0.0004236793847779455
2024-08-19 09:49:50.927618,25.745,-0.001694717539111782
2024-08-19 09:49:50.937618,25.7,-0.001694717539111782
2024-08-19 09:49:50.947618,25.66,0.0004236793847779455
2024-08-19 09:49:50.950014,25.74,0.0012710381543338362
2024-08-19 09:49:50.960014,25.605,-0.0021183969238897276
2024-08-19 09:49:50.970014,25.64,-0.002965755693445618
2024-08-19 09:49:50.980014,25.635,0.001694717539111782
2024-08-19 09:49:50.989632,25.565,-0.000847358769555891
2024-08-19 09:49:50.999632,25.68,-0.0012710381543338362
2024-08-19 09:49:51.009632,25.62,0.0004236793847779455
2024-08-19 09:49:51.021053,25.63,-0.000847358769555891
2024-08-19 09:49:51.031053,25.66,-0.001694717539111782
2024-08-19 09:49:51.041053,25.66,0.002965755693445618
2024-08-19 09:49:51.053919,25.62,-0.001694717539111782
2024-08-19 09:49:51.063919,25.69,0.0021183969238897276
2024-08-19 09:49:51.073919,25.615,-0.0025420763086676725
2024-08-19 09:49:51.079128,25.635,0.0004236793847779455
2024-08-19 09:49:51.089128,25.65,-0.0004236793847779455
2024-08-19 09:49:51.099128,25.665,-0.0012710381543338362
2024-08-19 09:49:51.109128,25.64,-0.0025420763086676725
2024-08-19 09:49:51.127851,25.705,-0.002965755693445618
2024-08-19 09:49:51.137851,25.63,0.003389435078223564
2024-08-19 09:49:51.147851,25.63,-0.0012710381543338362
2024-08-19 09:49:51.155554,25.7,-0.0004236793847779455
2024-08-19 09:49:51.165554,25.72,-0.0012710381543338362
2024-08-19 09:49:51.169430,25.695,-0.0025420763086676725
2024-08-19 09:49:51.179430,25.69,0.001694717539111782
2024-08-19 09:49:51.189430,25.65,0.0025420763086676725
2024-08-19 09:49:51.199430,25.645,-0.001694717539111782
2024-08-19 09:49:51.215430,25.64,0.0004236793847779455
2024-08-19 09:49:51.225430,25.74,0.0
2024-08-19 09:49:51.235430,25.66,-0.002965755693445618
2024-08-19 09:49:51.243953,25.63,-0.0012710381543338362
2024-08-19 09:49:51.253953,25.7,0.000847358769555891
2024-08-19 09:49:51.263953,25.675,0.0
2024-08-19 09:49:51.273953,25.7,0.0021183969238897276
2024-08-19 09:49:51.277125,25.78,-0.0038131144630015094
2024-08-19 09:49:51.287125,25.725,0.0
2024-08-19 09:49:51.297125,25.7,-0.004236793847779455
2024-08-19 09:49:51.307125,25.67,0.003389435078223564
2024-08-19 09:49:51.343875,25.66,-0.0012710381543338362
2024-08-19 09:49:51.353875,25.63,0.0004236793847779455
2024-08-19 09:49:51.355373,25.63,0.0012710381543338362
2024-08-19 09:49:51.363875,25.625,-0.0038131144630015094
2024-08-19 09:49:51.365373,25.7,-0.001694717539111782
2024-08-19 09:49:51.375373,25.68,0.0004236793847779455
2024-08-19 09:49:51.377399,25.7,0.0004236793847779455
2024-08-19 09:49:51.387399,25.655,0.0004236793847779455
2024-08-19 09:49:51.397399,25.64,-0.005084152617335345
2024-08-19 09:49:51.405339,25.66,0.0012710381543338362
2024-08-19 09:49:51.415339,25.59,0.0
2024-08-19 09:49:51.425339,25.65,-0.0038131144630015094
2024-08-19 09:49:51.435339,25.595,0.002965755693445618
2024-08-19 09:49:51.453339,25.675,-0.000847358769555891
2024-08-19 09:49:51.463339,25.665,0.000847358769555891
2024-08-19 09:49:51.467042,25.69,-0.000847358769555891
2024-08-19 09:49:51.477042,25.625,-0.002965755693445618
2024-08-19 09:49:51.487042,25.62,0.0012710381543338362
2024-08-19 09:49:51.497042,25.67,-0.0025420763086676725
2024-08-19 09:49:51.503444,25.68,0.003389435078223564
2024-08-19 09:49:51.513444,25.685,-0.001694717539111782
2024-08-19 09:49:51.523444,25.7,0.000847358769555891
2024-08-19 09:49:51.537010,25.665,-0.004236793847779455
2024-08-19 09:49:51.547010,25.63,0.0021183969238897276
2024-08-19 09:49:51.557010,25.685,-0.0025420763086676725
2024-08-19 09:49:51.565582,25.66,0.0012710381543338362
2024-08-19 09:49:51.575582,25.68,-0.0012710381543338362
2024-08-19 09:49:51.585582,25.66,-0.000847358769555891
2024-08-19 09:49:51.595778,25.705,0.001694717539111782
2024-08-19 09:49:51.605778,25.65,-0.0038131144630015094
2024-08-19 09:49:51.615778,25.68,0.0025420763086676725
2024-08-19 09:49:51.625778,25.66,0.000847358769555891
2024-08-19 09:49:51.641129,25.7,-0.0012710381543338362
2024-08-19 09:49:51.651129,25.67,0.0004236793847779455
2024-08-19 09:49:51.653368,25.715,-0.000847358769555891
2024-08-19 09:49:51.663368,25.67,-0.0025420763086676725
2024-08-19 09:49:51.673368,25.64,0.001694717539111782
2024-08-19 09:49:51.683368,25.67,-0.0004236793847779455
2024-08-19 09:49:51.696886,25.67,-0.000847358769555891
2024-08-19 09:49:51.706886,25.715,-0.000847358769555891
2024-08-19 09:49:51.716886,25.755,-0.0021183969238897276
2024-08-19 09:49:51.723243,25.65,0.0025420763086676725
2024-08-19 09:49:51.733243,25.7,-0.0012710381543338362
2024-08-19 09:49:51.743243,25.68,0.0
2024-08-19 09:49:51.757470,25.615,-0.002965755693445618
2024-08-19 09:49:51.767470,25.66,0.000847358769555891
2024-08-19 09:49:51.777470,25.72,0.0004236793847779455
2024-08-19 09:49:51.787221,25.655,0.0
2024-08-19 09:49:51.797221,25.665,-0.0025420763086676725
2024-08-19 09:49:51.807221,25.65,0.0004236793847779455
2024-08-19 09:49:51.815583,25.67,-0.000847358769555891
2024-08-19 09:49:51.825583,25.665,-0.0025420763086676725
2024-08-19 09:49:51.835583,25.725,0.003389435078223564
2024-08-19 09:49:51.845583,25.685,-0.003389435078223564
2024-08-19 09:49:51.852852,25.665,-0.000847358769555891
2024-08-19 09:49:51.862852,25.66,0.0004236793847779455
2024-08-19 09:49:51.872852,25.705,0.004236793847779455
2024-08-19 09:49:51.888694,25.63,0.0004236793847779455
2024-08-19 09:49:51.898694,25.705,-0.0012710381543338362
2024-08-19 09:49:51.901150,25.695,-0.004236793847779455
2024-08-19 09:49:51.911150,25.715,0.0004236793847779455
2024-08-19 09:49:51.921150,25.68,0.0
2024-08-19 09:49:51.931150,25.655,-0.0004236793847779455
2024-08-19 09:49:51.941106,25.705,-0.000847358769555891
2024-08-19 09:49:51.951106,25.685,-0.000847358769555891
2024-08-19 09:49:51.961106,25.61,-0.002965755693445618
2024-08-19 09:49:51.972781,25.675,0.0
2024-08-19 09:49:51.982781,25.7,-0.0004236793847779455
2024-08-19 09:49:51.992781,25.715,-0.0012710381543338362
2024-08-19 09:49:52.004966,25.67,0.000847358769555891
2024-08-19 09:49:52.014966,25.655,-0.001694717539111782
2024-08-19 09:49:52.024966,25.66,-0.0004236793847779455
2024-08-19 09:49:52.037088,25.665,-0.0025420763086676725
2024-08-19 09:49:52.047088,25.61,0.0021183969238897276
2024-08-19 09:49:52.057088,25.66,0.0021183969238897276
2024-08-19 09:49:52.062992,25.655,-0.0004236793847779455
2024-08-19 09:49:52.072992,25.665,0.0004236793847779455
2024-08-19 09:49:52.082992,25.695,-0.0038131144630015094
2024-08-19 09:49:52.092992,25.705,0.000847358769555891
2024-08-19 09:49:52.101110,25.605,-0.0012710381543338362
2024-08-19 09:49:52.111110,25.645,-0.003389435078223564
2024-08-19 09:49:52.121110,25.66,0.0046604732325574005
2024-08-19 09:49:52.136968,25.67,-0.0021183969238897276
2024-08-19 09:49:52.146968,25.64,-0.0004236793847779455
2024-08-19 09:49:52.156968,25.645,-0.001694717539111782
2024-08-19 09:49:52.163078,25.6,0.000847358769555891
2024-08-19 09:49:52.173078,25.675,0.001694717539111782
2024-08-19 09:49:52.183078,25.64,0.0
2024-08-19 09:49:52.197493,25.695,-0.005507832002113291
2024-08-19 09:49:52.207493,25.68,0.0012710381543338362
2024-08-19 09:49:52.217493,25.68,0.0021183969238897276
2024-08-19 09:49:52.223023,25.68,-0.0025420763086676725
2024-08-19 09:49:52.233023,25.715,-0.0012710381543338362
2024-08-19 09:49:52.243023,25.685,0.001694717539111782
2024-08-19 09:49:52.259150,25.65,-0.0021183969238897276
2024-08-19 09:49:52.269150,25.68,0.0012710381543338362
2024-08-19 09:49:52.279150,25.64,0.000847358769555891
2024-08-19 09:49:52.281546,25.695,-0.003389435078223564
2024-08-19 09:49:52.291546,25.665,-0.0021183969238897276
2024-08-19 09:49:52.301546,25.655,-0.0025420763086676725
2024-08-19 09:49:52.311546,25.745,0.000847358769555891
2024-08-19 09:49:52.318965,25.64,0.0021183969238897276
2024-08-19 09:49:52.328965,25.7,0.0021183969238897276
2024-08-19 09:49:52.338965,25.685,-0.001694717539111782
2024-08-19 09:49:52.352837,25.66,-0.002965755693445618
2024-08-19 09:49:52.362837,25.64,-0.0004236793847779455
2024-08-19 09:49:52.372837,25.65,-0.003389435078223564
2024-08-19 09:49:52.379107,25.62,0.0046604732325574005
2024-08-19 09:49:52.389107,25.73,-0.003389435078223564
2024-08-19 09:49:52.399107,25.62,-0.0038131144630015094
2024-08-19 09:49:52.409315,25.67,0.0038131144630015094
2024-08-19 09:49:52.419315,25.735,0.0004236793847779455
2024-08-19 09:49:52.429315,25.65,-0.001694717539111782
2024-08-19 09:49:52.439315,25.655,-0.0004236793847779455
2024-08-19 09:49:52.454951,25.72,-0.0021183969238897276
2024-08-19 09:49:52.464951,25.67,-0.0004236793847779455
2024-08-19 09:49:52.472669,25.645,0.002965755693445618
2024-08-19 09:49:52.482669,25.775,-0.0025420763086676725
2024-08-19 09:49:52.492669,25.7,0.0025420763086676725
2024-08-19 09:49:52.502669,25.655,-0.0012710381543338362
2024-08-19 09:49:52.511314,25.66,-0.003389435078223564
2024-08-19 09:49:52.521314,25.695,0.0025420763086676725
2024-08-19 09:49:52.531314,25.63,-0.0025420763086676725
2024-08-19 09:49:52.541222,25.715,-0.001694717539111782
2024-08-19 09:49:52.551222,25.71,0.0012710381543338362
2024-08-19 09:49:52.561222,25.655,0.0
2024-08-19 09:49:52.569104,25.685,-0.002965755693445618
2024-08-19 09:49:52.579104,25.65,0.000847358769555891
2024-08-19 09:49:52.589104,25.63,0.000847358769555891
2024-08-19 09:49:52.601099,25.69,-0.0046604732325574005
2024-08-19 09:49:52.611099,25.695,0.003389435078223564
2024-08-19 09:49:52.621099,25.68,-0.0021183969238897276
2024-08-19 09:49:52.633719,25.68,-0.001694717539111782
2024-08-19 09:49:52.643719,25.72,0.0012710381543338362
2024-08-19 09:49:52.653719,25.66,-0.000847358769555891
2024-08-19 09:49:52.662671,25.635,-0.0025420763086676725
2024-08-19 09:49:52.672671,25.64,0.004236793847779455
2024-08-19 09:49:52.682671,25.66,-0.0021183969238897276
2024-08-19 09:49:52.692689,25.675,-0.000847358769555891
2024-08-19 09:49:52.702689,25.69,-0.0021183969238897276
2024-08-19 09:49:52.712689,25.62,0.004236793847779455
2024-08-19 09:49:52.720313,25.65,-0.000847358769555891
2024-08-19 09:49:52.730313,25.72,-0.0025420763086676725
2024-08-19 09:49:52.740313,25.64,-0.003389435078223564
2024-08-19 09:49:52.750313,25.735,0.0046604732325574005
2024-08-19 09:49:52.758196,25.725,-0.0012710381543338362
2024-08-19 09:49:52.768196,25.64,-0.0012710381543338362
2024-08-19 09:49:52.778196,25.64,0.0012710381543338362
2024-08-19 09:49:52.794674,25.685,-0.0021183969238897276
2024-08-19 09:49:52.804674,25.71,-0.000847358769555891
2024-08-19 09:49:52.814674,25.58,-0.003389435078223564
2024-08-19 09:49:52.816710,25.66,0.0012710381543338362
2024-08-19 09:49:52.826710,25.675,0.000847358769555891
2024-08-19 09:49:52.836710,25.68,0.0004236793847779455
2024-08-19 09:49:52.847217,25.66,-0.0038131144630015094
2024-08-19 09:49:52.857217,25.67,0.0038131144630015094
2024-08-19 09:49:52.867217,25.64,0.0
2024-08-19 09:49:52.880785,25.68,-0.002965755693445618
2024-08-19 09:49:52.890785,25.67,0.0
2024-08-19 09:49:52.900785,25.72,0.0012710381543338362
2024-08-19 09:49:52.904584,25.68,-0.000847358769555891
2024-08-19 09:49:52.914584,25.635,0.0
2024-08-19 09:49:52.924584,25.66,-0.0012710381543338362
2024-08-19 09:49:52.934584,25.69,-0.0004236793847779455
2024-08-19 09:49:52.944523,25.72,-0.0004236793847779455
2024-08-19 09:49:52.954523,25.66,0.0004236793847779455
2024-08-19 09:49:52.964523,25.745,-0.0038131144630015094
2024-08-19 09:49:52.976501,25.705,0.0021183969238897276
2024-08-19 09:49:52.986501,25.69,-0.0021183969238897276
2024-08-19 09:49:52.996501,25.7,0.0012710381543338362
2024-08-19 09:49:53.004212,25.67,-0.001694717539111782
2024-08-19 09:49:53.014212,25.665,0.0004236793847779455
2024-08-19 09:49:53.024212,25.645,-0.001694717539111782
2024-08-19 09:49:53.051172,25.635,-0.001694717539111782
2024-08-19 09:49:53.061172,25.635,0.0
2024-08-19 09:49:53.070568,25.62,-0.000847358769555891
2024-08-19 09:49:53.071172,25.655,-0.000847358769555891
2024-08-19 09:49:53.080568,25.665,0.000847358769555891
2024-08-19 09:49:53.090568,25.635,0.001694717539111782
2024-08-19 09:49:53.095703,25.68,-0.0021183969238897276
2024-08-19 09:49:53.105703,25.74,-0.000847358769555891
2024-08-19 09:49:53.115703,25.655,-0.0012710381543338362
2024-08-19 09:49:53.125703,25.68,-0.0004236793847779455
2024-08-19 09:49:53.130268,25.69,-0.0021183969238897276
2024-08-19 09:49:53.140268,25.7,0.002965755693445618
2024-08-19 09:49:53.150268,25.685,-0.0021183969238897276
2024-08-19 09:49:53.165439,25.67,-0.001694717539111782
2024-08-19 09:49:53.175439,25.7,0.002965755693445618
2024-08-19 09:49:53.185439,25.645,-0.005084152617335345
2024-08-19 09:49:53.194380,25.715,0.0025420763086676725
2024-08-19 09:49:53.204380,25.68,-0.0021183969238897276
2024-08-19 09:49:53.214380,25.65,0.0025420763086676725
2024-08-19 09:49:53.227891,25.69,-0.0004236793847779455
2024-08-19 09:49:53.237891,25.655,0.0
2024-08-19 09:49:53.247891,25.66,-0.001694717539111782
2024-08-19 09:49:53.257989,25.655,-0.003389435078223564
2024-08-19 09:49:53.267989,25.635,0.0
2024-08-19 09:49:53.277989,25.66,-0.0004236793847779455
2024-08-19 09:49:53.288572,25.66,-0.0004236793847779455
2024-08-19 09:49:53.298572,25.67,0.0021183969238897276
2024-08-19 09:49:53.308572,25.67,-0.001694717539111782
2024-08-19 09:49:53.312196,25.7,0.0004236793847779455
2024-08-19 09:49:53.322196,25.685,0.0004236793847779455
2024-08-19 09:49:53.332196,25.665,-0.000847358769555891
2024-08-19 09:49:53.342196,25.64,-0.0021183969238897276
2024-08-19 09:49:53.356277,25.61,-0.001694717539111782
2024-08-19 09:49:53.366277,25.63,0.001694717539111782
2024-08-19 09:49:53.376277,25.67,-0.001694717539111782
2024-08-19 09:49:53.380248,25.665,-0.0012710381543338362
2024-08-19 09:49:53.390248,25.7,0.0004236793847779455
2024-08-19 09:49:53.400248,25.66,0.0
2024-08-19 09:49:53.412247,25.66,-0.0012710381543338362
2024-08-19 09:49:53.422247,25.725,0.0025420763086676725
2024-08-19 09:49:53.432247,25.67,0.0004236793847779455
2024-08-19 09:49:53.443773,25.655,-0.002965755693445618
2024-08-19 09:49:53.453773,25.735,0.0
2024-08-19 09:49:53.463773,25.645,0.0
2024-08-19 09:49:53.468323,25.6,-0.000847358769555891
2024-08-19 09:49:53.478323,25.605,-0.0021183969238897276
2024-08-19 09:49:53.488323,25.68,0.0025420763086676725
2024-08-19 09:49:53.498323,25.675,-0.000847358769555891
2024-08-19 09:49:53.514427,25.7,-0.0004236793847779455
2024-08-19 09:49:53.524427,25.625,-0.0025420763086676725
2024-08-19 09:49:53.535792,25.68,-0.0012710381543338362
2024-08-19 09:49:53.545792,25.695,0.002965755693445618
2024-08-19 09:49:53.555792,25.635,0.0012710381543338362
2024-08-19 09:49:53.565792,25.68,-0.005084152617335345
2024-08-19 09:49:53.568315,25.62,0.002965755693445618
2024-08-19 09:49:53.578315,25.67,-0.0038131144630015094
2024-08-19 09:49:53.588315,25.675,-0.0012710381543338362
2024-08-19 09:49:53.600147,25.655,0.0004236793847779455
2024-08-19 09:49:53.610147,25.68,-0.001694717539111782
2024-08-19 09:49:53.620147,25.66,0.0004236793847779455
2024-08-19 09:49:53.634147,25.69,0.0004236793847779455
2024-08-19 09:49:53.644147,25.685,0.001694717539111782
2024-08-19 09:49:53.654147,25.66,-0.003389435078223564
2024-08-19 09:49:53.663181,25.67,0.0021183969238897276
2024-08-19 09:49:53.673181,25.66,-0.004236793847779455
2024-08-19 09:49:53.683181,25.66,0.0025420763086676725
2024-08-19 09:49:53.692216,25.635,-0.001694717539111782
2024-08-19 09:49:53.702216,25.69,0.000847358769555891
2024-08-19 09:49:53.712216,25.64,0.002965755693445618
2024-08-19 09:49:53.724391,25.615,-0.005084152617335345
2024-08-19 09:49:53.734391,25.715,-0.000847358769555891
2024-08-19 09:49:53.744391,25.715,0.0012710381543338362
2024-08-19 09:49:53.748462,25.705,-0.002965755693445618
2024-08-19 09:49:53.758462,25.665,-0.001694717539111782
2024-08-19 09:49:53.768462,25.6,-0.000847358769555891
2024-08-19 09:49:53.778462,25.66,0.0012710381543338362
2024-08-19 09:49:53.788248,25.66,-0.0025420763086676725
2024-08-19 09:49:53.798248,25.655,0.0038131144630015094
2024-08-19 09:49:53.808248,25.65,0.0012710381543338362
2024-08-19 09:49:53.818248,25.64,-0.003389435078223564
2024-08-19 09:49:53.828248,25.69,0.0021183969238897276
2024-08-19 09:49:53.838248,25.665,-0.0012710381543338362
2024-08-19 09:49:53.853275,25.7,-0.0012710381543338362
2024-08-19 09:49:53.863275,25.635,-0.000847358769555891
2024-08-19 09:49:53.873275,25.66,-0.0025420763086676725
2024-08-19 09:49:53.883980,25.7,0.0
2024-08-19 09:49:53.893980,25.62,0.003389435078223564
2024-08-19 09:49:53.903980,25.7,-0.0012710381543338362
2024-08-19 09:49:53.913980,25.61,-0.002965755693445618
2024-08-19 09:49:53.919995,25.645,-0.0021183969238897276
2024-08-19 09:49:53.929995,25.64,0.0004236793847779455
2024-08-19 09:49:53.934023,25.655,0.0
2024-08-19 09:49:53.944023,25.73,0.0
2024-08-19 09:49:53.954023,25.685,0.0021183969238897276
2024-08-19 09:49:53.964023,25.68,0.000847358769555891
2024-08-19 09:49:53.977937,25.74,0.0012710381543338362
2024-08-19 09:49:53.987937,25.64,-0.005084152617335345
2024-08-19 09:49:53.997937,25.645,0.000847358769555891
2024-08-19 09:49:54.009544,25.69,0.0004236793847779455
2024-08-19 09:49:54.019544,25.68,0.0
2024-08-19 09:49:54.029544,25.675,-0.000847358769555891
2024-08-19 09:49:54.037538,25.72,-0.000847358769555891
2024-08-19 09:49:54.047538,25.68,-0.001694717539111782
2024-08-19 09:49:54.057538,25.68,0.001694717539111782
2024-08-19 09:49:54.069979,25.645,-0.000847358769555891
2024-08-19 09:49:54.079979,25.68,-0.0012710381543338362
2024-08-19 09:49:54.089979,25.665,0.0004236793847779455
2024-08-19 09:49:54.102049,25.7,-0.0012710381543338362
2024-08-19 09:49:54.112049,25.68,-0.001694717539111782
2024-08-19 09:49:54.122049,25.665,-0.000847358769555891
2024-08-19 09:49:54.125173,25.68,0.0004236793847779455
2024-08-19 09:49:54.135173,25.66,-0.001694717539111782
2024-08-19 09:49:54.145173,25.67,-0.0004236793847779455
2024-08-19 09:49:54.155173,25.665,0.0004236793847779455
2024-08-19 09:49:54.162260,25.65,-0.0025420763086676725
2024-08-19 09:49:54.172260,25.64,0.000847358769555891
2024-08-19 09:49:54.182260,25.665,-0.0004236793847779455
2024-08-19 09:49:54.193875,25.62,-0.0025420763086676725
2024-08-19 09:49:54.203875,25.69,0.001694717539111782
2024-08-19 09:49:54.213875,25.665,0.000847358769555891
2024-08-19 09:49:54.227927,25.685,0.000847358769555891
2024-08-19 09:49:54.237927,25.62,-0.0025420763086676725
2024-08-19 09:49:54.247927,25.695,0.0
2024-08-19 09:49:54.258010,25.68,0.001694717539111782
2024-08-19 09:49:54.268010,25.685,-0.0012710381543338362
2024-08-19 09:49:54.278010,25.76,-0.001694717539111782
2024-08-19 09:49:54.285910,25.7,0.0012710381543338362
2024-08-19 09:49:54.295910,25.67,-0.001694717539111782
2024-08-19 09:49:54.305910,25.685,-0.000847358769555891
2024-08-19 09:49:54.315910,25.705,-0.001694717539111782
2024-08-19 09:49:54.323257,25.65,0.001694717539111782
2024-08-19 09:49:54.333257,25.665,-0.0038131144630015094
2024-08-19 09:49:54.343257,25.745,0.0
2024-08-19 09:49:54.351853,25.7,-0.000847358769555891
2024-08-19 09:49:54.361853,25.675,0.0012710381543338362
2024-08-19 09:49:54.371853,25.675,-0.002965755693445618
2024-08-19 09:49:54.381381,25.66,0.0
2024-08-19 09:49:54.391381,25.685,-0.000847358769555891
2024-08-19 09:49:54.401381,25.68,-0.000847358769555891
2024-08-19 09:49:54.413454,25.655,0.0025420763086676725
2024-08-19 09:49:54.423454,25.635,-0.003389435078223564
2024-08-19 09:49:54.433454,25.72,0.0004236793847779455
2024-08-19 09:49:54.443701,25.665,0.000847358769555891
2024-08-19 09:49:54.453701,25.64,0.0021183969238897276
2024-08-19 09:49:54.463701,25.73,-0.001694717539111782
2024-08-19 09:49:54.478053,25.67,-0.0021183969238897276
2024-08-19 09:49:54.488053,25.7,-0.0021183969238897276
2024-08-19 09:49:54.498053,25.64,0.000847358769555891
2024-08-19 09:49:54.506161,25.65,0.0
2024-08-19 09:49:54.516161,25.635,-0.003389435078223564
2024-08-19 09:49:54.526161,25.68,-0.001694717539111782
2024-08-19 09:49:54.540452,25.66,0.0025420763086676725
